['RNA0', 'C45robustFilter', 0.3, 'Sym', 100, 0]	S	14	14	56	16	4.8076	0.5	0.4667	0.4828	
['RNA0', 'CVCF', 0.7, 'Sym', 100, 0]	S	21	16	14	49	5.1117	0.5676	0.3	0.3925	
['RNA0', 'AENN', 0.6, 'Sym', 1000, 0]	S	279	221	179	321	43.0665	0.558	0.465	0.5073	
['RNA0', 'C45robustFilter', 0.05, 'Asym', 500, 0]	S	12	83	392	13	6.4485	0.1263	0.48	0.2	
['RNA0', 'BBNR', 0.7, 'Asym', 500, 0]	S	108	35	115	242	9.6617	0.7552	0.3086	0.4381	
['RNA0', 'AENN', 0.2, 'Sym', 500, 0]	S	68	132	268	32	22.3788	0.34	0.68	0.4533	
['RNA0', 'IPF', 0.7, 'Asym', 500, 0]	S	132	52	98	218	8.3249	0.7174	0.3771	0.4944	
['RNA0', 'ORBoostFilter', 0.1, 'Asym', 1000, 0]	S	59	234	666	41	13.0432	0.2014	0.59	0.3003	
['RNA0', 'BBNR', 0.7, 'Sym', 1000, 0]	S	130	151	149	570	16.6824	0.4626	0.1857	0.265	
['RNA0', 'IPF', 0.1, 'Sym', 300, 0]	S	13	41	229	17	7.5821	0.2407	0.4333	0.3095	
['RNA0', 'CNN', 0.1, 'Asym', 3000, 0]	S	56	1566	1134	244	215.4834	0.0345	0.1867	0.0583	
['RNA0', 'CVCF', 0.05, 'Sym', 100, 0]	N	0	0	95	5	3.6564	0.0	0.0	0.0	
['RNA0', 'CNN', 0.4, 'Sym', 100, 0]	S	15	25	35	25	6.5115	0.375	0.375	0.375	
['RNA0', 'IPF', 0.05, 'Asym', 500, 0]	S	15	103	372	10	12.3542	0.1271	0.6	0.2098	
['RNA0', 'IPF', 0.5, 'Sym', 100, 0]	S	18	20	30	32	11.2236	0.4737	0.36	0.4091	
['RNA0', 'HARF', 0.6, 'Sym', 500, 0]	S	37	51	149	263	5.4194	0.4205	0.1233	0.1907	
['RNA0', 'C45robustFilter', 0.5, 'Sym', 100, 0]	S	16	10	40	34	4.9474	0.6154	0.32	0.4211	
['RNA0', 'ORBoostFilter', 0.2, 'Sym', 1000, 0]	S	134	226	574	66	8.5102	0.3722	0.67	0.4786	
['RNA0', 'AENN', 0.6, 'Asym', 300, 0]	S	94	54	66	86	11.7325	0.6351	0.5222	0.5732	
['RNA0', 'C45robustFilter', 0.5, 'Asym', 3000, 0]	S	753	437	1063	747	7.4955	0.6328	0.502	0.5599	
['RNA0', 'ORBoostFilter', 0.1, 'Sym', 100, 0]	S	4	22	68	6	4.103	0.1538	0.4	0.2222	
['RNA0', 'C45iteratedVotingFilter', 0.6, 'Sym', 100, 0]	S	11	5	35	49	6.0054	0.6875	0.1833	0.2895	
['RNA0', 'C45votingFilter', 0.4, 'Asym', 500, 0]	S	84	37	263	116	5.3498	0.6942	0.42	0.5234	
['RNA0', 'CNN', 0.6, 'Sym', 100, 0]	S	26	11	29	34	5.7408	0.7027	0.4333	0.5361	
['RNA0', 'AENN', 0.6, 'Asym', 100, 0]	S	40	20	20	20	4.6987	0.6667	0.6667	0.6667	
['RNA0', 'HARF', 0.1, 'Asym', 500, 0]	S	19	45	405	31	5.4627	0.2969	0.38	0.3333	
['RNA0', 'AENN', 0.6, 'Sym', 100, 0]	S	27	21	19	33	7.8954	0.5625	0.45	0.5	
['RNA0', 'ORBoostFilter', 0.5, 'Asym', 500, 0]	N	0	0	250	250	9.347	0.0	0.0	0.0	
['RNA0', 'BBNR', 0.7, 'Sym', 500, 0]	S	52	73	77	298	10.0929	0.416	0.1486	0.2189	
['RNA0', 'C45robustFilter', 0.5, 'Sym', 3000, 0]	S	802	695	805	698	3.9476	0.5357	0.5347	0.5352	
['RNA0', 'BBNR', 0.5, 'Sym', 100, 0]	S	17	16	34	33	4.5705	0.5152	0.34	0.4096	
['RNA0', 'C45robustFilter', 0.6, 'Sym', 100, 0]	S	18	13	27	42	4.7405	0.5806	0.3	0.3956	
['RNA0', 'C45iteratedVotingFilter', 0.1, 'Sym', 100, 0]	S	5	14	76	5	6.4435	0.2632	0.5	0.3448	
['RNA0', 'CVCF', 0.2, 'Sym', 100, 0]	S	6	18	62	14	5.023	0.25	0.3	0.2727	
['RNA0', 'C45robustFilter', 0.2, 'Asym', 500, 0]	S	44	66	334	56	5.916	0.4	0.44	0.419	
['RNA0', 'AENN', 0.1, 'Asym', 500, 0]	S	26	121	329	24	22.6868	0.1769	0.52	0.264	
['RNA0', 'BBNR', 0.5, 'Sym', 3000, 0]	S	513	523	977	987	80.5548	0.4952	0.342	0.4046	
['RNA0', 'HARF', 0.6, 'Sym', 100, 0]	S	11	6	34	49	2.5132	0.6471	0.1833	0.2857	
['RNA0', 'C45robustFilter', 0.2, 'Sym', 1000, 0]	S	134	158	642	66	5.4806	0.4589	0.67	0.5447	
['RNA0', 'C45votingFilter', 0.05, 'Sym', 3000, 0]	S	90	177	2673	60	8.0507	0.3371	0.6	0.4317	
['RNA0', 'BBNR', 0.5, 'Asym', 100, 0]	S	18	3	47	32	5.1644	0.8571	0.36	0.507	
['RNA0', 'HARF', 0.6, 'Asym', 100, 0]	S	14	7	33	46	2.2626	0.6667	0.2333	0.3457	
['RNA0', 'BBNR', 0.7, 'Asym', 100, 0]	S	17	12	18	53	3.3255	0.5862	0.2429	0.3434	
['RNA0', 'CVCF', 0.6, 'Asym', 500, 0]	S	146	79	121	154	3.8067	0.6489	0.4867	0.5562	
['RNA0', 'CNN', 0.3, 'Asym', 500, 0]	S	35	171	179	115	14.2222	0.1699	0.2333	0.1966	
['RNA0', 'AENN', 0.1, 'Sym', 1000, 0]	S	82	231	669	18	54.2993	0.262	0.82	0.3971	
['RNA0', 'ORBoostFilter', 0.1, 'Sym', 3000, 0]	S	220	724	1976	80	33.8383	0.2331	0.7333	0.3537	
['RNA0', 'CVCF', 0.6, 'Sym', 1000, 0]	S	284	201	199	316	4.4873	0.5856	0.4733	0.5235	
['RNA0', 'CNN', 0.6, 'Sym', 3000, 0]	S	642	337	863	1158	127.7111	0.6558	0.3567	0.462	
['RNA0', 'ORBoostFilter', 0.2, 'Asym', 1000, 0]	S	125	232	568	75	13.9368	0.3501	0.625	0.4488	
['RNA0', 'BBNR', 0.05, 'Asym', 100, 0]	S	3	17	78	2	3.3088	0.15	0.6	0.24	
['RNA0', 'BBNR', 0.2, 'Sym', 1000, 0]	S	110	135	665	90	16.1599	0.449	0.55	0.4944	
['RNA0', 'BBNR', 0.7, 'Asym', 1000, 0]	S	196	109	191	504	23.8719	0.6426	0.28	0.39	
['RNA0', 'C45robustFilter', 0.05, 'Sym', 100, 0]	S	1	8	87	4	4.5414	0.1111	0.2	0.1429	
['RNA0', 'C45robustFilter', 0.7, 'Asym', 100, 0]	S	33	16	14	37	3.1591	0.6735	0.4714	0.5546	
['RNA0', 'CVCF', 0.4, 'Sym', 100, 0]	S	0	1	59	40	3.9048	0.0	0.0	0.0	
['RNA0', 'C45votingFilter', 0.7, 'Sym', 3000, 0]	S	413	623	277	1687	6.5933	0.3986	0.1967	0.2634	
['RNA0', 'ORBoostFilter', 0.6, 'Sym', 1000, 0]	N	0	0	400	600	8.653	0.0	0.0	0.0	
['RNA0', 'AENN', 0.3, 'Asym', 500, 0]	S	86	76	274	64	21.5317	0.5309	0.5733	0.5513	
['RNA0', 'IPF', 0.05, 'Sym', 100, 0]	S	1	7	88	4	6.8701	0.125	0.2	0.1538	
['RNA0', 'CVCF', 0.4, 'Asym', 100, 0]	S	1	0	60	39	3.6664	1.0	0.025	0.0488	
['RNA0', 'HARF', 0.3, 'Sym', 1000, 0]	S	109	73	627	191	6.5245	0.5989	0.3633	0.4523	
['RNA0', 'BBNR', 0.4, 'Sym', 300, 0]	S	48	39	141	72	5.5841	0.5517	0.4	0.4638	
['RNA0', 'IPF', 0.4, 'Asym', 500, 0]	S	117	52	248	83	7.7165	0.6923	0.585	0.6341	
['RNA0', 'ORBoostFilter', 0.05, 'Asym', 500, 0]	S	18	116	359	7	8.1621	0.1343	0.72	0.2264	
['RNA0', 'BBNR', 0.4, 'Asym', 500, 0]	S	86	50	250	114	8.232	0.6324	0.43	0.5119	
['RNA0', 'CNN', 0.5, 'Asym', 500, 0]	S	79	86	164	171	13.332	0.4788	0.316	0.3807	
['RNA0', 'AENN', 0.3, 'Sym', 1000, 0]	S	176	251	449	124	48.1137	0.4122	0.5867	0.4842	
['RNA0', 'IPF', 0.4, 'Sym', 1000, 0]	S	176	266	334	224	5.3215	0.3982	0.44	0.4181	
['RNA0', 'C45iteratedVotingFilter', 0.05, 'Sym', 1000, 0]	S	36	117	833	14	8.9851	0.2353	0.72	0.3547	
['RNA0', 'BBNR', 0.4, 'Sym', 1000, 0]	S	170	157	443	230	16.4046	0.5199	0.425	0.4677	
['RNA0', 'CVCF', 0.1, 'Asym', 500, 0]	S	15	35	415	35	4.0097	0.3	0.3	0.3	
['RNA0', 'C45iteratedVotingFilter', 0.3, 'Sym', 100, 0]	S	8	27	43	22	4.691	0.2286	0.2667	0.2462	
['RNA0', 'CNN', 0.5, 'Sym', 1000, 0]	S	143	162	338	357	26.1513	0.4689	0.286	0.3553	
['RNA0', 'HARF', 0.1, 'Asym', 100, 0]	S	4	12	78	6	2.5303	0.25	0.4	0.3077	
['RNA0', 'HARF', 0.5, 'Asym', 500, 0]	S	76	38	212	174	3.9917	0.6667	0.304	0.4176	
['RNA0', 'C45robustFilter', 0.2, 'Sym', 100, 0]	S	1	5	75	19	3.3423	0.1667	0.05	0.0769	
['RNA0', 'ORBoostFilter', 0.5, 'Sym', 100, 0]	S	17	19	31	33	3.025	0.4722	0.34	0.3953	
['RNA0', 'HARF', 0.2, 'Asym', 300, 0]	S	25	28	212	35	3.2529	0.4717	0.4167	0.4425	
['RNA0', 'IPF', 0.2, 'Sym', 100, 0]	S	4	10	70	16	6.2633	0.2857	0.2	0.2353	
['RNA0', 'C45robustFilter', 0.05, 'Sym', 3000, 0]	S	111	494	2356	39	8.5639	0.1835	0.74	0.294	
['RNA0', 'BBNR', 0.2, 'Asym', 100, 0]	S	7	14	66	13	3.8526	0.3333	0.35	0.3415	
['RNA0', 'HARF', 0.5, 'Sym', 1000, 0]	S	98	97	403	402	7.2785	0.5026	0.196	0.282	
['RNA0', 'AENN', 0.1, 'Asym', 100, 0]	S	5	19	71	5	8.973	0.2083	0.5	0.2941	
['RNA0', 'C45robustFilter', 0.2, 'Asym', 100, 0]	S	6	4	76	14	3.7317	0.6	0.3	0.4	
['RNA0', 'ORBoostFilter', 0.5, 'Asym', 100, 0]	S	27	5	45	23	5.487	0.8438	0.54	0.6585	
['RNA0', 'IPF', 0.2, 'Asym', 100, 0]	S	9	5	75	11	8.3892	0.6429	0.45	0.5294	
['RNA0', 'IPF', 0.05, 'Sym', 3000, 0]	S	113	430	2420	37	10.4661	0.2081	0.7533	0.3261	
['RNA0', 'AENN', 0.5, 'Sym', 1000, 0]	S	250	240	260	250	45.6574	0.5102	0.5	0.5051	
['RNA0', 'C45votingFilter', 0.6, 'Asym', 100, 0]	S	6	3	37	54	3.7497	0.6667	0.1	0.1739	
['RNA0', 'CVCF', 0.6, 'Sym', 100, 0]	S	2	2	38	58	3.5989	0.5	0.0333	0.0625	
['RNA0', 'ORBoostFilter', 0.2, 'Asym', 500, 0]	S	58	107	293	42	5.1934	0.3515	0.58	0.4377	
['RNA0', 'C45votingFilter', 0.6, 'Sym', 100, 0]	N	0	0	40	60	4.9084	0.0	0.0	0.0	
['RNA0', 'CNN', 0.3, 'Sym', 100, 0]	S	7	33	37	23	4.071	0.175	0.2333	0.2	
['RNA0', 'C45iteratedVotingFilter', 0.7, 'Asym', 500, 0]	S	162	84	66	188	4.0374	0.6585	0.4629	0.5436	
['RNA0', 'C45votingFilter', 0.2, 'Asym', 1000, 0]	S	87	96	704	113	4.3756	0.4754	0.435	0.4543	
['RNA0', 'CNN', 0.7, 'Asym', 500, 0]	S	115	43	107	235	13.0389	0.7278	0.3286	0.4528	
['RNA0', 'CVCF', 0.7, 'Asym', 1000, 0]	S	152	42	258	548	4.0241	0.7835	0.2171	0.34	
['RNA0', 'C45votingFilter', 0.3, 'Sym', 1000, 0]	S	170	149	551	130	4.2961	0.5329	0.5667	0.5493	
['RNA0', 'IPF', 0.6, 'Sym', 1000, 0]	S	182	232	168	418	6.3524	0.4396	0.3033	0.359	
['RNA0', 'C45iteratedVotingFilter', 0.7, 'Sym', 1000, 0]	S	141	201	99	559	10.5084	0.4123	0.2014	0.2706	
['RNA0', 'ORBoostFilter', 0.7, 'Sym', 100, 0]	S	15	13	17	55	3.0608	0.5357	0.2143	0.3061	
['RNA0', 'C45robustFilter', 0.6, 'Asym', 500, 0]	S	112	54	146	188	3.9441	0.6747	0.3733	0.4807	
['RNA0', 'CVCF', 0.3, 'Asym', 500, 0]	S	38	22	328	112	4.0289	0.6333	0.2533	0.3619	
['RNA0', 'CNN', 0.7, 'Sym', 1000, 0]	S	280	84	216	420	27.91	0.7692	0.4	0.5263	
['RNA0', 'HARF', 0.7, 'Sym', 1000, 0]	S	74	108	192	626	6.7061	0.4066	0.1057	0.1678	
['RNA0', 'C45robustFilter', 0.6, 'Sym', 1000, 0]	S	219	197	203	381	5.1611	0.5264	0.365	0.4311	
['RNA0', 'IPF', 0.05, 'Asym', 1000, 0]	S	24	154	796	26	6.8966	0.1348	0.48	0.2105	
['RNA0', 'CVCF', 0.3, 'Sym', 1000, 0]	S	145	111	589	155	5.6031	0.5664	0.4833	0.5216	
['RNA0', 'C45iteratedVotingFilter', 0.5, 'Sym', 100, 0]	S	12	5	45	38	5.7667	0.7059	0.24	0.3582	
['RNA0', 'IPF', 0.4, 'Sym', 100, 0]	S	7	18	42	33	7.2085	0.28	0.175	0.2154	
['RNA0', 'BBNR', 0.4, 'Asym', 100, 0]	S	23	10	50	17	3.3896	0.697	0.575	0.6301	
['RNA0', 'C45iteratedVotingFilter', 0.5, 'Asym', 100, 0]	S	20	7	43	30	4.0095	0.7407	0.4	0.5195	
['RNA0', 'C45robustFilter', 0.4, 'Asym', 100, 0]	S	15	14	46	25	4.4173	0.5172	0.375	0.4348	
['RNA0', 'IPF', 0.4, 'Asym', 100, 0]	S	11	7	53	29	5.95	0.6111	0.275	0.3793	
['RNA0', 'HARF', 0.6, 'Sym', 3000, 0]	S	183	318	882	1617	19.8306	0.3653	0.1017	0.1591	
['RNA0', 'ORBoostFilter', 0.05, 'Sym', 100, 0]	S	4	28	67	1	3.4908	0.125	0.8	0.2162	
['RNA0', 'HARF', 0.05, 'Sym', 1000, 0]	S	27	77	873	23	5.9131	0.2596	0.54	0.3506	
['RNA0', 'C45iteratedVotingFilter', 0.2, 'Asym', 500, 0]	S	46	52	348	54	6.7329	0.4694	0.46	0.4646	
['RNA0', 'CNN', 0.5, 'Asym', 100, 0]	S	10	22	28	40	3.7201	0.3125	0.2	0.2439	
['RNA0', 'C45robustFilter', 0.3, 'Asym', 300, 0]	S	37	23	187	53	5.7978	0.6167	0.4111	0.4933	
['RNA0', 'CNN', 0.05, 'Asym', 500, 0]	S	6	284	191	19	16.3884	0.0207	0.24	0.0381	
['RNA0', 'ORBoostFilter', 0.05, 'Asym', 100, 0]	S	1	24	71	4	5.9907	0.04	0.2	0.0667	
['RNA0', 'C45iteratedVotingFilter', 0.2, 'Sym', 1000, 0]	S	142	134	666	58	10.5002	0.5145	0.71	0.5966	
['RNA0', 'CVCF', 0.2, 'Sym', 3000, 0]	S	376	292	2108	224	5.342	0.5629	0.6267	0.5931	
['RNA0', 'ORBoostFilter', 0.4, 'Asym', 500, 0]	S	105	79	221	95	5.3762	0.5707	0.525	0.5469	
['RNA0', 'C45votingFilter', 0.4, 'Asym', 300, 0]	S	53	24	156	67	5.1995	0.6883	0.4417	0.5381	
['RNA0', 'C45votingFilter', 0.1, 'Asym', 100, 0]	S	0	1	89	10	4.0408	0.0	0.0	0.0	
['RNA0', 'AENN', 0.3, 'Asym', 1000, 0]	S	176	213	487	124	76.9228	0.4524	0.5867	0.5109	
['RNA0', 'C45iteratedVotingFilter', 0.4, 'Asym', 300, 0]	S	50	25	155	70	9.1403	0.6667	0.4167	0.5128	
['RNA0', 'IPF', 0.3, 'Asym', 300, 0]	S	41	25	185	49	10.8283	0.6212	0.4556	0.5256	
['RNA0', 'ORBoostFilter', 0.4, 'Sym', 1000, 0]	N	0	0	600	400	14.6742	0.0	0.0	0.0	
['RNA0', 'BBNR', 0.05, 'Asym', 3000, 0]	S	106	463	2387	44	77.3549	0.1863	0.7067	0.2949	
['RNA0', 'C45votingFilter', 0.2, 'Sym', 3000, 0]	S	380	392	2008	220	5.4028	0.4922	0.6333	0.5539	
['RNA0', 'IPF', 0.1, 'Asym', 500, 0]	S	31	87	363	19	9.64	0.2627	0.62	0.369	
['RNA0', 'AENN', 0.5, 'Sym', 300, 0]	S	68	78	72	82	11.4213	0.4658	0.4533	0.4595	
['RNA0', 'AENN', 0.05, 'Sym', 1000, 0]	S	40	220	730	10	55.225	0.1538	0.8	0.2581	
['RNA0', 'C45robustFilter', 0.1, 'Sym', 1000, 0]	S	72	153	747	28	7.2784	0.32	0.72	0.4431	
['RNA0', 'CVCF', 0.05, 'Sym', 3000, 0]	S	85	171	2679	65	7.2698	0.332	0.5667	0.4187	
['RNA0', 'C45votingFilter', 0.5, 'Asym', 500, 0]	S	100	48	202	150	5.4847	0.6757	0.4	0.5025	
['RNA0', 'AENN', 0.6, 'Sym', 3000, 0]	S	780	709	491	1020	231.1803	0.5238	0.4333	0.4743	
['RNA0', 'CNN', 0.05, 'Sym', 300, 0]	S	4	159	126	11	15.8848	0.0245	0.2667	0.0449	
['RNA0', 'IPF', 0.6, 'Asym', 100, 0]	S	9	7	33	51	8.9193	0.5625	0.15	0.2368	
['RNA0', 'C45votingFilter', 0.4, 'Sym', 500, 0]	S	60	97	203	140	3.9189	0.3822	0.3	0.3361	
['RNA0', 'CNN', 0.7, 'Asym', 100, 0]	S	19	7	23	51	6.0585	0.7308	0.2714	0.3958	
['RNA0', 'BBNR', 0.1, 'Sym', 1000, 0]	S	64	184	716	36	23.6248	0.2581	0.64	0.3678	
['RNA0', 'BBNR', 0.6, 'Sym', 300, 0]	S	43	47	73	137	7.2458	0.4778	0.2389	0.3185	
['RNA0', 'BBNR', 0.3, 'Asym', 300, 0]	S	32	43	167	58	7.8314	0.4267	0.3556	0.3879	
['RNA0', 'HARF', 0.2, 'Sym', 1000, 0]	S	88	76	724	112	8.3991	0.5366	0.44	0.4835	
['RNA0', 'HARF', 0.7, 'Asym', 100, 0]	S	14	7	23	56	2.3418	0.6667	0.2	0.3077	
['RNA0', 'C45robustFilter', 0.3, 'Sym', 1000, 0]	S	190	190	510	110	3.5668	0.5	0.6333	0.5588	
['RNA0', 'C45votingFilter', 0.5, 'Sym', 300, 0]	S	31	58	92	119	5.7473	0.3483	0.2067	0.2594	
['RNA0', 'C45iteratedVotingFilter', 0.7, 'Asym', 100, 0]	S	33	11	19	37	3.7404	0.75	0.4714	0.5789	
['RNA0', 'C45iteratedVotingFilter', 0.2, 'Asym', 100, 0]	S	3	6	74	17	5.0426	0.3333	0.15	0.2069	
['RNA0', 'CNN', 0.2, 'Sym', 1000, 0]	S	40	353	447	160	31.8882	0.1018	0.2	0.1349	
['RNA0', 'IPF', 0.3, 'Sym', 1000, 0]	S	176	204	496	124	6.2655	0.4632	0.5867	0.5176	
['RNA0', 'C45iteratedVotingFilter', 0.4, 'Sym', 1000, 0]	S	227	192	408	173	8.3639	0.5418	0.5675	0.5543	
['RNA0', 'AENN', 0.2, 'Sym', 1000, 0]	S	126	238	562	74	77.1591	0.3462	0.63	0.4468	
['RNA0', 'C45votingFilter', 0.05, 'Sym', 500, 0]	S	13	47	428	12	3.8672	0.2167	0.52	0.3059	
['RNA0', 'CVCF', 0.7, 'Sym', 1000, 0]	S	109	106	194	591	4.2599	0.507	0.1557	0.2383	
['RNA0', 'CNN', 0.05, 'Asym', 100, 0]	S	0	48	47	5	6.6618	0.0	0.0	0.0	
['RNA0', 'BBNR', 0.3, 'Asym', 1000, 0]	S	138	119	581	162	16.1933	0.537	0.46	0.4955	
['RNA0', 'HARF', 0.05, 'Sym', 300, 0]	S	10	28	257	5	3.0743	0.2632	0.6667	0.3774	
['RNA0', 'AENN', 0.05, 'Asym', 100, 0]	S	2	31	64	3	8.1373	0.0606	0.4	0.1053	
['RNA0', 'BBNR', 0.3, 'Sym', 500, 0]	S	74	69	281	76	9.7855	0.5175	0.4933	0.5051	
['RNA0', 'AENN', 0.4, 'Sym', 1000, 0]	S	257	277	323	143	39.6268	0.4813	0.6425	0.5503	
['RNA0', 'BBNR', 0.1, 'Sym', 300, 0]	S	20	54	216	10	5.56	0.2703	0.6667	0.3846	
['RNA0', 'C45robustFilter', 0.1, 'Sym', 300, 0]	S	12	37	233	18	5.2752	0.2449	0.4	0.3038	
['RNA0', 'AENN', 0.05, 'Sym', 300, 0]	S	13	68	217	2	13.6374	0.1605	0.8667	0.2708	
['RNA0', 'CVCF', 0.5, 'Asym', 100, 0]	S	5	1	49	45	3.5378	0.8333	0.1	0.1786	
